game_pk,side,event_type,entry_time,exit_time,exit_reason,entry_price,exit_price,contracts,anchor_target,anchor_fair,trigger_at_bat,trigger_pitch,trigger_event_time,pnl,fees
822708,no,single,2026-07-12 18:53:20.784600+00:00,2026-07-12 18:57:22.546577+00:00,timeout,0.58,0.6,4.18,0.3387942574813601,0.27181369700255875,33,3,2026-07-12 18:53:16.707000+00:00,-0.05800000000000072,0.1416000000000004
822708,yes,triple,2026-07-12 19:59:03.780501+00:00,2026-07-12 20:03:06.665660+00:00,timeout,0.28,0.27,8.5,0.5380959016530903,0.09271278041720121,59,6,2026-07-12 19:58:59.925000+00:00,-0.32230000000000025,0.23729999999999984
822713,no,single,2026-07-08 00:00:02.271236+00:00,2026-07-08 00:01:56.759438+00:00,reversion,0.62,0.7,3.92,0.31642946768076324,0.2395520000033139,31,1,2026-07-07 23:59:57.145000+00:00,0.19119999999999981,0.12239999999999984
822876,yes,single,2026-07-12 21:27:06.783618+00:00,,settlement,0.41,,5.85,0.4822040645521284,0.01099751402671556,73,3,2026-07-12 21:27:02.538000+00:00,0.9182,0.19730000000000003
822876,no,single,2026-07-12 21:35:17.890804+00:00,,settlement,0.1,,23.51,0.8421848718177479,0.02345889440036376,78,5,2026-07-12 21:35:11.310000+00:00,-2.4992,0.14819999999999967
822877,no,single,2026-07-10 02:16:17.949244+00:00,2026-07-10 02:16:23.283634+00:00,reversion,0.27,0.37,8.8,0.644083848203405,0.5903222630939045,60,3,2026-07-10 02:16:14.018000+00:00,0.6149000000000004,0.26509999999999945
822957,yes,single,2026-07-09 00:53:34.821852+00:00,2026-07-09 00:55:29.137224+00:00,reversion,0.93,0.96,2.67,0.9496596834569736,0.8917812690625705,62,1,2026-07-09 00:53:17.037000+00:00,0.060699999999999754,0.019400000000000084
823029,no,single,2026-07-12 20:25:03.938783+00:00,,settlement,0.48,,5.02,0.4481097049973642,0.439036506774485,55,5,2026-07-12 20:24:55.984000+00:00,-0.07010000000000015,0.17550000000000002
823036,no,single,2026-07-07 01:52:18.265777+00:00,2026-07-07 01:52:23.572208+00:00,reversion,0.69,0.78,3.54,0.2242337776963125,0.10229520276158799,56,1,2026-07-07 01:52:05.502000+00:00,0.22290000000000054,0.0956999999999999
823062,no,single,2026-07-07 19:38:54.775721+00:00,2026-07-07 19:39:27.256532+00:00,reversion,0.61,0.6,3.98,0.3188986144754613,0.32993010076290796,43,2,2026-07-07 19:38:36.863000+00:00,-0.17300000000000004,0.13319999999999999
823110,yes,single,2026-07-22 20:11:11.019096+00:00,2026-07-22 20:15:12.896791+00:00,timeout,0.71,0.71,3.45,0.7690746096783084,0.6482883769532912,14,4,2026-07-22 20:11:04.159000+00:00,-0.09959999999999969,0.09959999999999969
823119,yes,walk,2026-07-03 03:21:04.546175+00:00,2026-07-03 03:25:07.759246+00:00,timeout,0.8,0.7699999999999999,3.08,0.8748414798331977,0.7570304308437753,43,9,2026-07-03 03:20:58.886000+00:00,-0.16510000000000025,0.07269999999999976
823122,no,single,2026-07-01 03:57:32.412084+00:00,2026-07-01 04:01:33.783784+00:00,timeout,0.22,0.1,10.77,0.7111464884893236,0.7374682639955306,56,4,2026-07-01 03:57:29.114000+00:00,-1.4897000000000002,0.19730000000000047
823200,yes,single,2026-07-11 05:41:16.442684+00:00,2026-07-11 05:45:06.115012+00:00,reversion,0.22,0.32,10.77,0.31727732377385465,0.004951654630059407,81,5,2026-07-11 05:41:10.250000+00:00,0.7835000000000001,0.2935000000000003
823200,no,walk,2026-07-11 05:50:24.674714+00:00,2026-07-11 05:53:04.874901+00:00,reversion,0.67,0.98,3.64,0.2335269120561246,0.004667963614389411,83,7,2026-07-11 05:50:22.164000+00:00,1.0670000000000002,0.0613999999999999
823204,yes,single,2026-06-28 21:26:47.705396+00:00,2026-06-28 21:28:46.513224+00:00,reversion,0.73,0.82,3.36,0.8160104539909468,0.7813515389346732,43,2,2026-06-28 21:26:34.177000+00:00,0.22119999999999962,0.08120000000000038
823362,no,single,2026-06-28 18:55:27.060886+00:00,2026-06-28 18:59:32.139941+00:00,timeout,0.45,0.39000000000000007,5.34,0.4769213543398832,0.39825446065024317,39,2,2026-06-28 18:55:24.353000+00:00,-0.5019999999999998,0.18159999999999998
823445,yes,single,2026-06-30 23:13:04.281016+00:00,2026-06-30 23:15:53.231962+00:00,reversion,0.8,0.82,3.08,0.8581634568029668,0.7697248117371744,15,7,2026-06-30 23:12:59.657000+00:00,-0.0047999999999999154,0.06639999999999979
823446,yes,fielders_choice,2026-07-01 23:18:53.038528+00:00,2026-07-01 23:19:52.188428+00:00,reversion,0.81,0.9399999999999998,3.04,0.8883482808218892,0.8179276440497416,17,2,2026-07-01 23:18:38.296000+00:00,0.3502999999999994,0.04490000000000016
823525,yes,single,2026-07-05 19:08:36.860682+00:00,2026-07-05 19:10:31.527384+00:00,reversion,0.11,0.11,21.39,0.1092317725730359,0.04771409141943639,37,3,2026-07-05 19:08:23.869000+00:00,-0.2932999999999999,0.2932999999999999
823603,no,triple,2026-07-11 21:58:59.826132+00:00,2026-07-11 21:59:03.478961+00:00,reversion,0.8,0.86,3.08,0.14302264578113547,0.08097016812239577,43,2,2026-07-11 21:58:57.492000+00:00,0.1243000000000003,0.06049999999999933
