game_pk,side,event_type,entry_time,exit_time,exit_reason,entry_price,exit_price,contracts,anchor_target,anchor_fair,trigger_at_bat,trigger_pitch,trigger_event_time,pnl,fees
823923,no,single,2026-07-29 04:38:06.608532+00:00,2026-07-29 04:42:09.815093+00:00,timeout,0.77,0.79,3.19,0.16965159809941174,0.00292079937189412,73,5,2026-07-29 04:37:59.435000+00:00,-0.012899999999999245,0.07669999999999932
824001,no,single,2026-07-28 01:58:27.199677+00:00,2026-07-28 01:59:26.809669+00:00,reversion,0.22,0.21,10.77,0.7947882523608216,0.786672128869536,8,1,2026-07-28 01:58:19.939000+00:00,-0.3622000000000005,0.2545000000000006
824001,yes,single,2026-07-28 04:26:15.619309+00:00,2026-07-28 04:29:06.806504+00:00,reversion,0.69,0.62,3.54,0.7510371546492947,0.7085450408579634,70,6,2026-07-28 04:26:13.735000+00:00,-0.3593000000000002,0.11150000000000038
824001,yes,hit_by_pitch,2026-07-28 04:37:53.819463+00:00,2026-07-28 04:41:54.668589+00:00,timeout,0.37,0.11,6.47,0.5380959016530903,0.008663596208873248,75,9,2026-07-28 04:37:48.064000+00:00,-1.8321999999999998,0.1499999999999999
824003,yes,single,2026-07-29 04:23:19.359647+00:00,2026-07-29 04:24:51.291662+00:00,reversion,0.28,0.47,8.5,0.35392570698798215,0.006673703000410591,70,2,2026-07-29 04:23:15.641000+00:00,1.3466999999999993,0.26829999999999987
824162,yes,single,2026-08-02 00:07:18.019987+00:00,2026-08-02 00:09:44.384658+00:00,reversion,0.75,0.77,3.27,0.8137969761389666,0.7224041924362107,28,1,2026-08-02 00:07:13.437000+00:00,-0.018199999999999772,0.08359999999999967
824243,yes,triple,2026-07-28 22:59:51.802536+00:00,2026-07-28 23:03:57.045689+00:00,timeout,0.75,0.75,3.27,0.8095844370355472,0.7478889850484233,9,5,2026-07-28 22:59:47.985000+00:00,-0.08599999999999941,0.08599999999999941
824244,no,single,2026-07-25 19:28:04.121341+00:00,2026-07-25 19:30:39.895138+00:00,reversion,0.64,0.81,3.81,0.24641595150649165,0.00520918017792608,69,5,2026-07-25 19:28:02.516000+00:00,0.5451000000000001,0.1025999999999998
824245,yes,triple,2026-07-27 23:15:33.387095+00:00,2026-07-27 23:17:14.589583+00:00,reversion,0.3,0.34253148614609574,7.94,0.37755594274548615,0.2706153043242714,18,1,2026-07-27 23:15:25.723000+00:00,0.09560000000000007,0.2421
824321,yes,single,2026-08-05 03:10:08.014581+00:00,2026-08-05 03:11:53.157984+00:00,reversion,0.77,0.38,3.19,0.8266201790917926,0.8159676866849224,70,3,2026-08-05 03:09:48.240000+00:00,-1.3363999999999998,0.0922999999999996
824402,yes,field_error,2026-08-06 01:31:59.544140+00:00,,settlement,0.53,,4.56,0.6588622381865823,0.008663596208873248,78,2,2026-08-06 01:31:54.447000+00:00,0.38860000000000006,0.1520999999999999
824405,no,single,2026-08-02 00:45:33.690470+00:00,2026-08-02 00:45:46.237452+00:00,reversion,0.32,0.4,7.45,0.6113547585600261,0.4502699699971956,39,5,2026-08-02 00:45:20.674000+00:00,0.35730000000000084,0.2386999999999997
824484,no,walk,2026-08-05 01:01:08.617352+00:00,2026-08-05 01:05:11.795882+00:00,timeout,0.14,0.1,16.84,0.8030496866860279,0.7990196095505216,64,7,2026-08-05 01:00:54.189000+00:00,-0.9216999999999997,0.24809999999999977
824645,yes,single,2026-08-05 01:40:25.268830+00:00,2026-08-05 01:44:27.134462+00:00,timeout,0.66,0.62,3.69,0.7231207370445809,0.6288519478008748,45,3,2026-08-05 01:40:20.737000+00:00,-0.2665000000000002,0.1189
824646,no,single,2026-08-05 19:43:43.389611+00:00,2026-08-05 19:47:45.821399+00:00,timeout,0.07,0.06,33.53,0.9177171670194167,0.9447934359471903,39,1,2026-08-05 19:43:24.044000+00:00,-0.6204999999999998,0.2851999999999997
824647,yes,walk,2026-08-04 02:04:14.380540+00:00,2026-08-04 02:04:54.432634+00:00,reversion,0.8,0.9099999999999999,3.08,0.8826407088472933,0.8911647519907643,58,7,2026-08-04 02:04:09.629000+00:00,0.28659999999999997,0.05219999999999958
824648,yes,walk,2026-08-02 20:45:14.353536+00:00,2026-08-02 20:49:21.619104+00:00,timeout,0.31,0.26,7.69,0.40124953302473376,0.17673436994265682,61,4,2026-08-02 20:45:06.713000+00:00,-0.6033,0.21879999999999988
824724,yes,fielders_choice,2026-08-09 18:53:59.310106+00:00,2026-08-09 18:57:31.575150+00:00,reversion,0.79,0.81,3.11,0.8463267121006504,0.6713963784208735,39,1,2026-08-09 18:53:54.799000+00:00,-0.007600000000000495,0.0698000000000003
824811,yes,field_error,2026-07-26 01:05:54.608915+00:00,2026-07-26 01:09:10.812146+00:00,reversion,0.74,0.75,3.31,0.7991633922257597,0.7727695331273976,57,1,2026-07-26 01:05:49.817000+00:00,-0.05500000000000017,0.08810000000000029
824891,yes,field_error,2026-08-02 19:04:04.095205+00:00,2026-08-02 19:08:08.431473+00:00,timeout,0.77,0.74,3.19,0.8299274907082945,0.6832867190418491,41,1,2026-08-02 19:04:00.292000+00:00,-0.17830000000000013,0.08259999999999978
824974,yes,single,2026-07-31 02:20:16.384986+00:00,2026-07-31 02:22:03.540314+00:00,reversion,0.58,0.5,4.18,0.6595759605596855,0.6783853969504121,20,3,2026-07-31 02:20:08.618000+00:00,-0.4788999999999999,0.14449999999999985
825049,no,triple,2026-08-09 03:08:16.723637+00:00,2026-08-09 03:12:17.517103+00:00,timeout,0.6,0.25,4.05,0.262732932606858,0.004971730000126794,70,7,2026-08-09 03:08:14.548000+00:00,-1.5388000000000002,0.12130000000000041
825049,no,triple,2026-08-09 03:09:24.941864+00:00,2026-08-09 03:13:20.637995+00:00,reversion,0.12,0.39999999999999997,19.62,0.6983930450291261,0.013566989831004883,71,2,2026-08-09 03:09:12.889000+00:00,5.018800000000001,0.47479999999999944
825051,no,single,2026-08-08 03:30:39.063742+00:00,2026-08-08 03:34:41.929678+00:00,timeout,0.71,0.6799999999999999,3.45,0.21723528128785094,0.21561633863236684,50,2,2026-08-08 03:30:35.087000+00:00,-0.20589999999999975,0.10239999999999982
