game_pk,side,event_type,entry_time,exit_time,exit_reason,entry_price,exit_price,contracts,anchor_target,anchor_fair,trigger_at_bat,trigger_pitch,trigger_event_time,pnl,fees
823036,no,double,2026-07-07 01:45:46.275035+00:00,2026-07-07 01:46:15.951009+00:00,reversion,0.49,0.61,4.92,0.39396922705850096,0.3562534920495466,53,8,2026-07-07 01:45:42.798000+00:00,0.42229999999999945,0.16810000000000036
823437,no,double,2026-07-22 02:25:23.595739+00:00,2026-07-22 02:27:15.131833+00:00,reversion,0.51,0.76,4.73,0.29695271609290425,0.005428117493266243,64,5,2026-07-22 02:25:21.146000+00:00,1.0393000000000008,0.14319999999999933
823440,no,double,2026-07-16 23:50:58.476714+00:00,2026-07-16 23:55:00.173699+00:00,timeout,0.49,0.59,4.92,0.3979725410557645,0.2334503235483878,45,2,2026-07-16 23:50:49.742000+00:00,0.3224999999999989,0.16950000000000065
823607,yes,double,2026-07-08 01:40:41.042441+00:00,2026-07-08 01:42:13.221744+00:00,reversion,0.23,0.26000000000000006,10.31,0.2386050294278253,0.11388517056868752,70,3,2026-07-08 01:40:30.126000+00:00,0.042400000000000215,0.2668999999999997
823681,yes,double,2026-07-12 18:57:41.247110+00:00,2026-07-12 19:01:53.216107+00:00,timeout,0.75,0.7599999999999999,3.27,0.8406797170662317,0.776322045475616,25,4,2026-07-12 18:57:37.405000+00:00,-0.05210000000000026,0.08479999999999999
823930,yes,double,2026-07-07 04:42:24.997211+00:00,2026-07-07 04:45:09.414195+00:00,reversion,0.8,0.89,3.08,0.8762677603114623,0.8274505325262894,71,4,2026-07-07 04:42:22.342000+00:00,0.22150000000000025,0.05569999999999942
823930,yes,double,2026-07-07 04:46:52.618559+00:00,2026-07-07 04:50:55.748908+00:00,timeout,0.4,0.6799999999999999,5.99,0.7485212493019834,0.009149865568802764,74,4,2026-07-07 04:46:48.369000+00:00,1.4852,0.19199999999999995
824247,no,double,2026-07-24 01:10:33.617024+00:00,2026-07-24 01:14:35.735260+00:00,timeout,0.13,0.11,18.12,0.7964034196090652,0.8108768040685989,70,4,2026-07-24 01:10:27.781000+00:00,-0.6300999999999997,0.2676999999999994
824250,yes,double,2026-07-12 19:14:32.388354+00:00,2026-07-12 19:18:51.095667+00:00,timeout,0.08,0.032844974446337306,29.35,0.1092317725730359,0.04027386935274779,43,3,2026-07-12 19:14:17.002000+00:00,-1.6005999999999996,0.21659999999999952
824254,yes,double,2026-07-08 00:25:56.381528+00:00,2026-07-08 00:27:38.621029+00:00,reversion,0.82,0.9200000000000002,3.01,0.8976216133609379,0.8710718507164799,52,1,2026-07-08 00:25:53.129000+00:00,0.2543000000000002,0.04670000000000041
824334,yes,double,2026-07-05 01:44:22.631382+00:00,2026-07-05 01:48:31.811743+00:00,timeout,0.22,0.24000000000000002,10.77,0.22745531919735248,0.1099611799290644,27,1,2026-07-05 01:44:07.288000+00:00,-0.05160000000000009,0.26700000000000035
824339,yes,double,2026-06-30 01:13:43.980225+00:00,2026-06-30 01:17:56.330730+00:00,timeout,0.52,0.35,4.65,0.6264700158125107,0.6098002761834164,19,5,2026-06-30 01:13:38.375000+00:00,-0.9459,0.15539999999999976
824416,no,double,2026-07-03 00:08:49.214176+00:00,2026-07-03 00:12:45.042470+00:00,reversion,0.6,0.58,4.05,0.28496659636178573,0.17781527560855837,42,4,2026-07-03 00:08:44.684000+00:00,-0.2182000000000004,0.13720000000000043
824422,no,double,2026-06-28 20:41:19.796482+00:00,2026-06-28 20:45:26.496106+00:00,timeout,0.11,0.05,21.39,0.7964034196090652,0.9099960436370118,80,3,2026-06-28 20:41:14.540000+00:00,-1.5011999999999996,0.21779999999999977
824491,no,double,2026-07-12 18:47:31.716397+00:00,2026-07-12 18:48:11.972201+00:00,reversion,0.38,0.4826666666666668,6.3,0.4834531915644348,0.4023595826874883,29,3,2026-07-12 18:47:22.963000+00:00,0.4321000000000005,0.21469999999999975
824657,yes,double,2026-07-18 18:52:25.546744+00:00,2026-07-18 18:56:38.904508+00:00,timeout,0.75,0.7899999999999999,3.27,0.826484369026402,0.7462961976790421,16,5,2026-07-18 18:52:18.636000+00:00,0.049799999999999844,0.08099999999999996
824736,no,double,2026-07-21 00:43:10.426582+00:00,2026-07-21 00:43:50.432590+00:00,reversion,0.29,0.26,8.21,0.5994090960812585,0.33173301470690475,50,3,2026-07-21 00:43:07.112000+00:00,-0.4752999999999994,0.22899999999999965
824736,yes,double,2026-07-21 01:34:33.470782+00:00,2026-07-21 01:35:49.135668+00:00,reversion,0.83,0.93,2.97,0.9014661038061363,0.7610631713385245,74,3,2026-07-21 01:34:27.153000+00:00,0.25400000000000045,0.042999999999999705
824816,no,double,2026-07-09 19:50:27.477942+00:00,2026-07-09 19:54:28.263884+00:00,timeout,0.17,0.12,13.89,0.6249123750269803,0.8474587684874192,64,3,2026-07-09 19:50:25.158000+00:00,-0.9343999999999999,0.23989999999999956
824817,yes,double,2026-07-11 00:06:11.414891+00:00,2026-07-11 00:07:22.439779+00:00,reversion,0.61,0.63,3.98,0.590345327498617,0.47356931136637237,31,2,2026-07-11 00:05:51.927000+00:00,-0.05169999999999986,0.13129999999999997
824902,no,double,2026-07-05 18:44:10.555658+00:00,2026-07-05 18:45:15.186723+00:00,reversion,0.4,0.53,5.99,0.46362567541484145,0.34539670427905755,15,5,2026-07-05 18:43:59.694000+00:00,0.5735000000000001,0.2051999999999996
824905,no,double,2026-07-01 23:26:45.257245+00:00,2026-07-01 23:27:00.967631+00:00,reversion,0.32,0.42,7.45,0.5838950697852614,0.48246012542509464,7,2,2026-07-01 23:26:40.671000+00:00,0.5044,0.24060000000000015
824906,yes,double,2026-07-02 23:40:24.405218+00:00,2026-07-02 23:44:29.674882+00:00,timeout,0.62,0.68,3.92,0.7067923152417694,0.6646831297969418,13,4,2026-07-02 23:40:20.419000+00:00,0.11070000000000002,0.12449999999999983
825060,no,double,2026-07-18 04:27:58.329161+00:00,,settlement,0.88,,2.81,0.04168153396484874,0.0022456199093762383,76,3,2026-07-18 04:27:53.783000+00:00,0.31640000000000024,0.02079999999999993
